question_group_id,concept_name,domains,mode_supported,source_type,input_keys_covered,derivation_targets,question_role,section_candidate,ordering_priority,direct_or_supporting,expected_response_type,preferred_scale_name,ask_once_or_repeat,respondent_expected,administered_by,caregiver_prompt_candidate,psychologist_prompt_candidate,caregiver_help_text_candidate,psychologist_help_text_candidate,allow_unknown,unknown_option_needed,criticality,branching_candidate,branching_rule_summary,validation_rule_summary,terminology_risk,notes
scared_sr_08,scared sr 08,anxiety,psychologist,general,scared_sr_08,n/a,direct,scared,10,direct,integer,integer_0_2,ask_once,child,psychologist,SCARED: scared sr 08 (respuesta estructurada),SCARED: scared sr 08 (captura tecnica estructurada),Usar escala estructurada sin texto libre.,Registrar segun instrumento y codificacion estructurada.,yes,no,high,no,none,valor dentro de rango/escala definida en contract,low,core estructurado; sin preguntas abiertas
scared_sr_09,scared sr 09,anxiety,psychologist,general,scared_sr_09,n/a,direct,scared,10,direct,integer,integer_0_2,ask_once,child,psychologist,SCARED: scared sr 09 (respuesta estructurada),SCARED: scared sr 09 (captura tecnica estructurada),Usar escala estructurada sin texto libre.,Registrar segun instrumento y codificacion estructurada.,yes,no,high,no,none,valor dentro de rango/escala definida en contract,low,core estructurado; sin preguntas abiertas
scared_sr_10,scared sr 10,anxiety,psychologist,general,scared_sr_10,n/a,direct,scared,10,direct,integer,integer_0_2,ask_once,child,psychologist,SCARED: scared sr 10 (respuesta estructurada),SCARED: scared sr 10 (captura tecnica estructurada),Usar escala estructurada sin texto libre.,Registrar segun instrumento y codificacion estructurada.,yes,no,high,no,none,valor dentro de rango/escala definida en contract,low,core estructurado; sin preguntas abiertas
scared_sr_11,scared sr 11,anxiety,psychologist,general,scared_sr_11,n/a,direct,scared,10,direct,integer,integer_0_2,ask_once,child,psychologist,SCARED: scared sr 11 (respuesta estructurada),SCARED: scared sr 11 (captura tecnica estructurada),Usar escala estructurada sin texto libre.,Registrar segun instrumento y codificacion estructurada.,yes,no,high,no,none,valor dentro de rango/escala definida en contract,low,core estructurado; sin preguntas abiertas
scared_sr_12,scared sr 12,anxiety,psychologist,general,scared_sr_12,n/a,direct,scared,10,direct,integer,integer_0_2,ask_once,child,psychologist,SCARED: scared sr 12 (respuesta estructurada),SCARED: scared sr 12 (captura tecnica estructurada),Usar escala estructurada sin texto libre.,Registrar segun instrumento y codificacion estructurada.,yes,no,high,no,none,valor dentro de rango/escala definida en contract,low,core estructurado; sin preguntas abiertas
scared_sr_13,scared sr 13,anxiety,psychologist,general,scared_sr_13,n/a,direct,scared,10,direct,integer,integer_0_2,ask_once,child,psychologist,SCARED: scared sr 13 (respuesta estructurada),SCARED: scared sr 13 (captura tecnica estructurada),Usar escala estructurada sin texto libre.,Registrar segun instrumento y codificacion estructurada.,yes,no,high,no,none,valor dentro de rango/escala definida en contract,low,core estructurado; sin preguntas abiertas
scared_sr_14,scared sr 14,anxiety,psychologist,general,scared_sr_14,n/a,direct,scared,10,direct,integer,integer_0_2,ask_once,child,psychologist,SCARED: scared sr 14 (respuesta estructurada),SCARED: scared sr 14 (captura tecnica estructurada),Usar escala estructurada sin texto libre.,Registrar segun instrumento y codificacion estructurada.,yes,no,high,no,none,valor dentro de rango/escala definida en contract,low,core estructurado; sin preguntas abiertas
scared_sr_15,scared sr 15,anxiety,psychologist,general,scared_sr_15,n/a,direct,scared,10,direct,integer,integer_0_2,ask_once,child,psychologist,SCARED: scared sr 15 (respuesta estructurada),SCARED: scared sr 15 (captura tecnica estructurada),Usar escala estructurada sin texto libre.,Registrar segun instrumento y codificacion estructurada.,yes,no,high,no,none,valor dentro de rango/escala definida en contract,low,core estructurado; sin preguntas abiertas
scared_sr_16,scared sr 16,anxiety,psychologist,general,scared_sr_16,n/a,direct,scared,10,direct,integer,integer_0_2,ask_once,child,psychologist,SCARED: scared sr 16 (respuesta estructurada),SCARED: scared sr 16 (captura tecnica estructurada),Usar escala estructurada sin texto libre.,Registrar segun instrumento y codificacion estructurada.,yes,no,high,no,none,valor dentro de rango/escala definida en contract,low,core estructurado; sin preguntas abiertas
scared_sr_17,scared sr 17,anxiety,psychologist,general,scared_sr_17,n/a,direct,scared,10,direct,integer,integer_0_2,ask_once,child,psychologist,SCARED: scared sr 17 (respuesta estructurada),SCARED: scared sr 17 (captura tecnica estructurada),Usar escala estructurada sin texto libre.,Registrar segun instrumento y codificacion estructurada.,yes,no,high,no,none,valor dentro de rango/escala definida en contract,low,core estructurado; sin preguntas abiertas
scared_sr_18,scared sr 18,anxiety,psychologist,general,scared_sr_18,n/a,direct,scared,10,direct,integer,integer_0_2,ask_once,child,psychologist,SCARED: scared sr 18 (respuesta estructurada),SCARED: scared sr 18 (captura tecnica estructurada),Usar escala estructurada sin texto libre.,Registrar segun instrumento y codificacion estructurada.,yes,no,high,no,none,valor dentro de rango/escala definida en contract,low,core estructurado; sin preguntas abiertas
scared_sr_19,scared sr 19,anxiety,psychologist,general,scared_sr_19,n/a,direct,scared,10,direct,integer,integer_0_2,ask_once,child,psychologist,SCARED: scared sr 19 (respuesta estructurada),SCARED: scared sr 19 (captura tecnica estructurada),Usar escala estructurada sin texto libre.,Registrar segun instrumento y codificacion estructurada.,yes,no,high,no,none,valor dentro de rango/escala definida en contract,low,core estructurado; sin preguntas abiertas
scared_sr_20,scared sr 20,anxiety,psychologist,general,scared_sr_20,n/a,direct,scared,10,direct,integer,integer_0_2,ask_once,child,psychologist,SCARED: scared sr 20 (respuesta estructurada),SCARED: scared sr 20 (captura tecnica estructurada),Usar escala estructurada sin texto libre.,Registrar segun instrumento y codificacion estructurada.,yes,no,high,no,none,valor dentro de rango/escala definida en contract,low,core estructurado; sin preguntas abiertas
scared_sr_21,scared sr 21,anxiety,psychologist,general,scared_sr_21,n/a,direct,scared,10,direct,integer,integer_0_2,ask_once,child,psychologist,SCARED: scared sr 21 (respuesta estructurada),SCARED: scared sr 21 (captura tecnica estructurada),Usar escala estructurada sin texto libre.,Registrar segun instrumento y codificacion estructurada.,yes,no,high,no,none,valor dentro de rango/escala definida en contract,low,core estructurado; sin preguntas abiertas
scared_sr_22,scared sr 22,anxiety,psychologist,general,scared_sr_22,n/a,direct,scared,10,direct,integer,integer_0_2,ask_once,child,psychologist,SCARED: scared sr 22 (respuesta estructurada),SCARED: scared sr 22 (captura tecnica estructurada),Usar escala estructurada sin texto libre.,Registrar segun instrumento y codificacion estructurada.,yes,no,high,no,none,valor dentro de rango/escala definida en contract,low,core estructurado; sin preguntas abiertas
scared_sr_23,scared sr 23,anxiety,psychologist,general,scared_sr_23,n/a,direct,scared,10,direct,integer,integer_0_2,ask_once,child,psychologist,SCARED: scared sr 23 (respuesta estructurada),SCARED: scared sr 23 (captura tecnica estructurada),Usar escala estructurada sin texto libre.,Registrar segun instrumento y codificacion estructurada.,yes,no,high,no,none,valor dentro de rango/escala definida en contract,low,core estructurado; sin preguntas abiertas
scared_sr_24,scared sr 24,anxiety,psychologist,general,scared_sr_24,n/a,direct,scared,10,direct,integer,integer_0_2,ask_once,child,psychologist,SCARED: scared sr 24 (respuesta estructurada),SCARED: scared sr 24 (captura tecnica estructurada),Usar escala estructurada sin texto libre.,Registrar segun instrumento y codificacion estructurada.,yes,no,high,no,none,valor dentro de rango/escala definida en contract,low,core estructurado; sin preguntas abiertas
scared_sr_25,scared sr 25,anxiety,psychologist,general,scared_sr_25,n/a,direct,scared,10,direct,integer,integer_0_2,ask_once,child,psychologist,SCARED: scared sr 25 (respuesta estructurada),SCARED: scared sr 25 (captura tecnica estructurada),Usar escala estructurada sin texto libre.,Registrar segun instrumento y codificacion estructurada.,yes,no,high,no,none,valor dentro de rango/escala definida en contract,low,core estructurado; sin preguntas abiertas
scared_sr_26,scared sr 26,anxiety,psychologist,general,scared_sr_26,n/a,direct,scared,10,direct,integer,integer_0_2,ask_once,child,psychologist,SCARED: scared sr 26 (respuesta estructurada),SCARED: scared sr 26 (captura tecnica estructurada),Usar escala estructurada sin texto libre.,Registrar segun instrumento y codificacion estructurada.,yes,no,high,no,none,valor dentro de rango/escala definida en contract,low,core estructurado; sin preguntas abiertas
scared_sr_27,scared sr 27,anxiety,psychologist,general,scared_sr_27,n/a,direct,scared,10,direct,integer,integer_0_2,ask_once,child,psychologist,SCARED: scared sr 27 (respuesta estructurada),SCARED: scared sr 27 (captura tecnica estructurada),Usar escala estructurada sin texto libre.,Registrar segun instrumento y codificacion estructurada.,yes,no,high,no,none,valor dentro de rango/escala definida en contract,low,core estructurado; sin preguntas abiertas
scared_sr_28,scared sr 28,anxiety,psychologist,general,scared_sr_28,n/a,direct,scared,10,direct,integer,integer_0_2,ask_once,child,psychologist,SCARED: scared sr 28 (respuesta estructurada),SCARED: scared sr 28 (captura tecnica estructurada),Usar escala estructurada sin texto libre.,Registrar segun instrumento y codificacion estructurada.,yes,no,high,no,none,valor dentro de rango/escala definida en contract,low,core estructurado; sin preguntas abiertas
scared_sr_29,scared sr 29,anxiety,psychologist,general,scared_sr_29,n/a,direct,scared,10,direct,integer,integer_0_2,ask_once,child,psychologist,SCARED: scared sr 29 (respuesta estructurada),SCARED: scared sr 29 (captura tecnica estructurada),Usar escala estructurada sin texto libre.,Registrar segun instrumento y codificacion estructurada.,yes,no,high,no,none,valor dentro de rango/escala definida en contract,low,core estructurado; sin preguntas abiertas
scared_sr_30,scared sr 30,anxiety,psychologist,general,scared_sr_30,n/a,direct,scared,10,direct,integer,integer_0_2,ask_once,child,psychologist,SCARED: scared sr 30 (respuesta estructurada),SCARED: scared sr 30 (captura tecnica estructurada),Usar escala estructurada sin texto libre.,Registrar segun instrumento y codificacion estructurada.,yes,no,high,no,none,valor dentro de rango/escala definida en contract,low,core estructurado; sin preguntas abiertas
scared_sr_31,scared sr 31,anxiety,psychologist,general,scared_sr_31,n/a,direct,scared,10,direct,integer,integer_0_2,ask_once,child,psychologist,SCARED: scared sr 31 (respuesta estructurada),SCARED: scared sr 31 (captura tecnica estructurada),Usar escala estructurada sin texto libre.,Registrar segun instrumento y codificacion estructurada.,yes,no,high,no,none,valor dentro de rango/escala definida en contract,low,core estructurado; sin preguntas abiertas
scared_sr_32,scared sr 32,anxiety,psychologist,general,scared_sr_32,n/a,direct,scared,10,direct,integer,integer_0_2,ask_once,child,psychologist,SCARED: scared sr 32 (respuesta estructurada),SCARED: scared sr 32 (captura tecnica estructurada),Usar escala estructurada sin texto libre.,Registrar segun instrumento y codificacion estructurada.,yes,no,high,no,none,valor dentro de rango/escala definida en contract,low,core estructurado; sin preguntas abiertas
scared_sr_33,scared sr 33,anxiety,psychologist,general,scared_sr_33,n/a,direct,scared,10,direct,integer,integer_0_2,ask_once,child,psychologist,SCARED: scared sr 33 (respuesta estructurada),SCARED: scared sr 33 (captura tecnica estructurada),Usar escala estructurada sin texto libre.,Registrar segun instrumento y codificacion estructurada.,yes,no,high,no,none,valor dentro de rango/escala definida en contract,low,core estructurado; sin preguntas abiertas
scared_sr_34,scared sr 34,anxiety,psychologist,general,scared_sr_34,n/a,direct,scared,10,direct,integer,integer_0_2,ask_once,child,psychologist,SCARED: scared sr 34 (respuesta estructurada),SCARED: scared sr 34 (captura tecnica estructurada),Usar escala estructurada sin texto libre.,Registrar segun instrumento y codificacion estructurada.,yes,no,high,no,none,valor dentro de rango/escala definida en contract,low,core estructurado; sin preguntas abiertas
scared_sr_35,scared sr 35,anxiety,psychologist,general,scared_sr_35,n/a,direct,scared,10,direct,integer,integer_0_2,ask_once,child,psychologist,SCARED: scared sr 35 (respuesta estructurada),SCARED: scared sr 35 (captura tecnica estructurada),Usar escala estructurada sin texto libre.,Registrar segun instrumento y codificacion estructurada.,yes,no,high,no,none,valor dentro de rango/escala definida en contract,low,core estructurado; sin preguntas abiertas
scared_sr_36,scared sr 36,anxiety,psychologist,general,scared_sr_36,n/a,direct,scared,10,direct,integer,integer_0_2,ask_once,child,psychologist,SCARED: scared sr 36 (respuesta estructurada),SCARED: scared sr 36 (captura tecnica estructurada),Usar escala estructurada sin texto libre.,Registrar segun instrumento y codificacion estructurada.,yes,no,high,no,none,valor dentro de rango/escala definida en contract,low,core estructurado; sin preguntas abiertas
scared_sr_37,scared sr 37,anxiety,psychologist,general,scared_sr_37,n/a,direct,scared,10,direct,integer,integer_0_2,ask_once,child,psychologist,SCARED: scared sr 37 (respuesta estructurada),SCARED: scared sr 37 (captura tecnica estructurada),Usar escala estructurada sin texto libre.,Registrar segun instrumento y codificacion estructurada.,yes,no,high,no,none,valor dentro de rango/escala definida en contract,low,core estructurado; sin preguntas abiertas
scared_sr_38,scared sr 38,anxiety,psychologist,general,scared_sr_38,n/a,direct,scared,10,direct,integer,integer_0_2,ask_once,child,psychologist,SCARED: scared sr 38 (respuesta estructurada),SCARED: scared sr 38 (captura tecnica estructurada),Usar escala estructurada sin texto libre.,Registrar segun instrumento y codificacion estructurada.,yes,no,high,no,none,valor dentro de rango/escala definida en contract,low,core estructurado; sin preguntas abiertas
scared_sr_39,scared sr 39,anxiety,psychologist,general,scared_sr_39,n/a,direct,scared,10,direct,integer,integer_0_2,ask_once,child,psychologist,SCARED: scared sr 39 (respuesta estructurada),SCARED: scared sr 39 (captura tecnica estructurada),Usar escala estructurada sin texto libre.,Registrar segun instrumento y codificacion estructurada.,yes,no,high,no,none,valor dentro de rango/escala definida en contract,low,core estructurado; sin preguntas abiertas
scared_sr_40,scared sr 40,anxiety,psychologist,general,scared_sr_40,n/a,direct,scared,10,direct,integer,integer_0_2,ask_once,child,psychologist,SCARED: scared sr 40 (respuesta estructurada),SCARED: scared sr 40 (captura tecnica estructurada),Usar escala estructurada sin texto libre.,Registrar segun instrumento y codificacion estructurada.,yes,no,high,no,none,valor dentro de rango/escala definida en contract,low,core estructurado; sin preguntas abiertas
scared_sr_41,scared sr 41,anxiety,psychologist,general,scared_sr_41,n/a,direct,scared,10,direct,integer,integer_0_2,ask_once,child,psychologist,SCARED: scared sr 41 (respuesta estructurada),SCARED: scared sr 41 (captura tecnica estructurada),Usar escala estructurada sin texto libre.,Registrar segun instrumento y codificacion estructurada.,yes,no,high,no,none,valor dentro de rango/escala definida en contract,low,core estructurado; sin preguntas abiertas
scared_sr_generalized_anxiety,scared sr generalized anxiety,anxiety,psychologist,general,scared_sr_generalized_anxiety,n/a,direct,scared,10,direct,integer,integer_0_18,ask_once,child,psychologist,SCARED: scared sr generalized anxiety (respuesta estructurada),SCARED: scared sr generalized anxiety (captura tecnica estructurada),Usar escala estructurada sin texto libre.,Registrar segun instrumento y codificacion estructurada.,yes,no,high,no,none,valor dentro de rango/escala definida en contract,low,core estructurado; sin preguntas abiertas
scared_sr_panic_somatic,scared sr panic somatic,anxiety,psychologist,general,scared_sr_panic_somatic,n/a,direct,scared,10,direct,integer,integer_0_22,ask_once,child,psychologist,SCARED: scared sr panic somatic (respuesta estructurada),SCARED: scared sr panic somatic (captura tecnica estructurada),Usar escala estructurada sin texto libre.,Registrar segun instrumento y codificacion estructurada.,yes,no,high,no,none,valor dentro de rango/escala definida en contract,low,core estructurado; sin preguntas abiertas
scared_sr_possible_anxiety_disorder_cut25,scared sr possible anxiety disorder cut25,anxiety,psychologist,score_derivado,scared_sr_possible_anxiety_disorder_cut25,scared_sr_possible_anxiety_disorder_cut25,supporting,scared,10,supporting,boolean,boolean_yes_no,ask_once,child,psychologist,SCARED: scared sr possible anxiety disorder cut25 (respuesta estructurada),SCARED: scared sr possible anxiety disorder cut25 (captura tecnica estructurada),Usar escala estructurada sin texto libre.,Registrar segun instrumento y codificacion estructurada.,yes,yes,high,no,none,valor dentro de rango/escala definida en contract,low,core estructurado; sin preguntas abiertas
scared_sr_school_avoidance,scared sr school avoidance,anxiety,psychologist,general,scared_sr_school_avoidance,n/a,direct,scared,10,direct,integer,integer_0_8,ask_once,child,psychologist,SCARED: scared sr school avoidance (respuesta estructurada),SCARED: scared sr school avoidance (captura tecnica estructurada),Usar escala estructurada sin texto libre.,Registrar segun instrumento y codificacion estructurada.,yes,no,high,no,none,valor dentro de rango/escala definida en contract,low,core estructurado; sin preguntas abiertas
scared_sr_separation_anxiety,scared sr separation anxiety,anxiety,psychologist,general,scared_sr_separation_anxiety,n/a,direct,scared,10,direct,integer,integer_0_16,ask_once,child,psychologist,SCARED: scared sr separation anxiety (respuesta estructurada),SCARED: scared sr separation anxiety (captura tecnica estructurada),Usar escala estructurada sin texto libre.,Registrar segun instrumento y codificacion estructurada.,yes,no,high,no,none,valor dentro de rango/escala definida en contract,low,core estructurado; sin preguntas abiertas
scared_sr_social_anxiety,scared sr social anxiety,anxiety,psychologist,general,scared_sr_social_anxiety,n/a,direct,scared,10,direct,integer,integer_0_14,ask_once,child,psychologist,SCARED: scared sr social anxiety (respuesta estructurada),SCARED: scared sr social anxiety (captura tecnica estructurada),Usar escala estructurada sin texto libre.,Registrar segun instrumento y codificacion estructurada.,yes,no,high,no,none,valor dentro de rango/escala definida en contract,low,core estructurado; sin preguntas abiertas
scared_sr_total,scared sr total,anxiety,psychologist,score_derivado,scared_sr_total,scared_sr_total,supporting,scared,10,supporting,integer,integer_1_78,ask_once,child,psychologist,SCARED: scared sr total (respuesta estructurada),SCARED: scared sr total (captura tecnica estructurada),Usar escala estructurada sin texto libre.,Registrar segun instrumento y codificacion estructurada.,yes,no,high,no,none,valor dentro de rango/escala definida en contract,low,core estructurado; sin preguntas abiertas
has_sdq,has sdq,adhd|anxiety|conduct|depression|elimination,psychologist,disponibilidad_instrumental,has_sdq,n/a,direct,sdq,10,direct,boolean,boolean_yes_no,ask_once,clinician,psychologist,SDQ: has sdq (respuesta estructurada),SDQ: has sdq (captura tecnica estructurada),Usar escala estructurada sin texto libre.,Registrar segun instrumento y codificacion estructurada.,yes,yes,high,yes,"si has_* = no, ocultar bloque instrumental asociado",valor dentro de rango/escala definida en contract,low,core estructurado; sin preguntas abiertas
sdq_01,sdq 01,anxiety,psychologist,general,sdq_01,n/a,direct,sdq,10,direct,integer,integer_0_2,ask_once,clinician,psychologist,SDQ: sdq 01 (respuesta estructurada),SDQ: sdq 01 (captura tecnica estructurada),Usar escala estructurada sin texto libre.,Registrar segun instrumento y codificacion estructurada.,yes,no,high,no,none,valor dentro de rango/escala definida en contract,low,core estructurado; sin preguntas abiertas
sdq_02,sdq 02,anxiety,psychologist,general,sdq_02,n/a,direct,sdq,10,direct,integer,integer_0_2,ask_once,clinician,psychologist,SDQ: sdq 02 (respuesta estructurada),SDQ: sdq 02 (captura tecnica estructurada),Usar escala estructurada sin texto libre.,Registrar segun instrumento y codificacion estructurada.,yes,no,high,no,none,valor dentro de rango/escala definida en contract,low,core estructurado; sin preguntas abiertas
sdq_03,sdq 03,anxiety,psychologist,general,sdq_03,n/a,direct,sdq,10,direct,integer,integer_0_2,ask_once,clinician,psychologist,SDQ: sdq 03 (respuesta estructurada),SDQ: sdq 03 (captura tecnica estructurada),Usar escala estructurada sin texto libre.,Registrar segun instrumento y codificacion estructurada.,yes,no,high,no,none,valor dentro de rango/escala definida en contract,low,core estructurado; sin preguntas abiertas
sdq_04,sdq 04,anxiety,psychologist,general,sdq_04,n/a,direct,sdq,10,direct,integer,integer_0_2,ask_once,clinician,psychologist,SDQ: sdq 04 (respuesta estructurada),SDQ: sdq 04 (captura tecnica estructurada),Usar escala estructurada sin texto libre.,Registrar segun instrumento y codificacion estructurada.,yes,no,high,no,none,valor dentro de rango/escala definida en contract,low,core estructurado; sin preguntas abiertas
sdq_05,sdq 05,anxiety,psychologist,general,sdq_05,n/a,direct,sdq,10,direct,integer,integer_0_2,ask_once,clinician,psychologist,SDQ: sdq 05 (respuesta estructurada),SDQ: sdq 05 (captura tecnica estructurada),Usar escala estructurada sin texto libre.,Registrar segun instrumento y codificacion estructurada.,yes,no,high,no,none,valor dentro de rango/escala definida en contract,low,core estructurado; sin preguntas abiertas
sdq_06,sdq 06,anxiety,psychologist,general,sdq_06,n/a,direct,sdq,10,direct,integer,integer_0_2,ask_once,clinician,psychologist,SDQ: sdq 06 (respuesta estructurada),SDQ: sdq 06 (captura tecnica estructurada),Usar escala estructurada sin texto libre.,Registrar segun instrumento y codificacion estructurada.,yes,no,high,no,none,valor dentro de rango/escala definida en contract,low,core estructurado; sin preguntas abiertas
sdq_07,sdq 07,anxiety,psychologist,general,sdq_07,n/a,direct,sdq,10,direct,integer,integer_0_2,ask_once,clinician,psychologist,SDQ: sdq 07 (respuesta estructurada),SDQ: sdq 07 (captura tecnica estructurada),Usar escala estructurada sin texto libre.,Registrar segun instrumento y codificacion estructurada.,yes,no,high,no,none,valor dentro de rango/escala definida en contract,low,core estructurado; sin preguntas abiertas
sdq_08,sdq 08,anxiety,psychologist,general,sdq_08,n/a,direct,sdq,10,direct,integer,integer_0_2,ask_once,clinician,psychologist,SDQ: sdq 08 (respuesta estructurada),SDQ: sdq 08 (captura tecnica estructurada),Usar escala estructurada sin texto libre.,Registrar segun instrumento y codificacion estructurada.,yes,no,high,no,none,valor dentro de rango/escala definida en contract,low,core estructurado; sin preguntas abiertas
sdq_09,sdq 09,anxiety,psychologist,general,sdq_09,n/a,direct,sdq,10,direct,integer,integer_0_2,ask_once,clinician,psychologist,SDQ: sdq 09 (respuesta estructurada),SDQ: sdq 09 (captura tecnica estructurada),Usar escala estructurada sin texto libre.,Registrar segun instrumento y codificacion estructurada.,yes,no,high,no,none,valor dentro de rango/escala definida en contract,low,core estructurado; sin preguntas abiertas
sdq_10,sdq 10,anxiety,psychologist,general,sdq_10,n/a,direct,sdq,10,direct,integer,integer_0_2,ask_once,clinician,psychologist,SDQ: sdq 10 (respuesta estructurada),SDQ: sdq 10 (captura tecnica estructurada),Usar escala estructurada sin texto libre.,Registrar segun instrumento y codificacion estructurada.,yes,no,high,no,none,valor dentro de rango/escala definida en contract,low,core estructurado; sin preguntas abiertas
sdq_11,sdq 11,anxiety,psychologist,general,sdq_11,n/a,direct,sdq,10,direct,integer,integer_0_2,ask_once,clinician,psychologist,SDQ: sdq 11 (respuesta estructurada),SDQ: sdq 11 (captura tecnica estructurada),Usar escala estructurada sin texto libre.,Registrar segun instrumento y codificacion estructurada.,yes,no,high,no,none,valor dentro de rango/escala definida en contract,low,core estructurado; sin preguntas abiertas
sdq_12,sdq 12,anxiety,psychologist,general,sdq_12,n/a,direct,sdq,10,direct,integer,integer_0_2,ask_once,clinician,psychologist,SDQ: sdq 12 (respuesta estructurada),SDQ: sdq 12 (captura tecnica estructurada),Usar escala estructurada sin texto libre.,Registrar segun instrumento y codificacion estructurada.,yes,no,high,no,none,valor dentro de rango/escala definida en contract,low,core estructurado; sin preguntas abiertas
sdq_13,sdq 13,anxiety,psychologist,general,sdq_13,n/a,direct,sdq,10,direct,integer,integer_0_2,ask_once,clinician,psychologist,SDQ: sdq 13 (respuesta estructurada),SDQ: sdq 13 (captura tecnica estructurada),Usar escala estructurada sin texto libre.,Registrar segun instrumento y codificacion estructurada.,yes,no,high,no,none,valor dentro de rango/escala definida en contract,low,core estructurado; sin preguntas abiertas
sdq_14,sdq 14,anxiety,psychologist,general,sdq_14,n/a,direct,sdq,10,direct,integer,integer_0_2,ask_once,clinician,psychologist,SDQ: sdq 14 (respuesta estructurada),SDQ: sdq 14 (captura tecnica estructurada),Usar escala estructurada sin texto libre.,Registrar segun instrumento y codificacion estructurada.,yes,no,high,no,none,valor dentro de rango/escala definida en contract,low,core estructurado; sin preguntas abiertas
sdq_15,sdq 15,anxiety,psychologist,general,sdq_15,n/a,direct,sdq,10,direct,integer,integer_0_2,ask_once,clinician,psychologist,SDQ: sdq 15 (respuesta estructurada),SDQ: sdq 15 (captura tecnica estructurada),Usar escala estructurada sin texto libre.,Registrar segun instrumento y codificacion estructurada.,yes,no,high,no,none,valor dentro de rango/escala definida en contract,low,core estructurado; sin preguntas abiertas
sdq_16,sdq 16,anxiety,psychologist,general,sdq_16,n/a,direct,sdq,10,direct,integer,integer_0_2,ask_once,clinician,psychologist,SDQ: sdq 16 (respuesta estructurada),SDQ: sdq 16 (captura tecnica estructurada),Usar escala estructurada sin texto libre.,Registrar segun instrumento y codificacion estructurada.,yes,no,high,no,none,valor dentro de rango/escala definida en contract,low,core estructurado; sin preguntas abiertas
sdq_17,sdq 17,anxiety,psychologist,general,sdq_17,n/a,direct,sdq,10,direct,integer,integer_0_2,ask_once,clinician,psychologist,SDQ: sdq 17 (respuesta estructurada),SDQ: sdq 17 (captura tecnica estructurada),Usar escala estructurada sin texto libre.,Registrar segun instrumento y codificacion estructurada.,yes,no,high,no,none,valor dentro de rango/escala definida en contract,low,core estructurado; sin preguntas abiertas
sdq_18,sdq 18,anxiety,psychologist,general,sdq_18,n/a,direct,sdq,10,direct,integer,integer_0_2,ask_once,clinician,psychologist,SDQ: sdq 18 (respuesta estructurada),SDQ: sdq 18 (captura tecnica estructurada),Usar escala estructurada sin texto libre.,Registrar segun instrumento y codificacion estructurada.,yes,no,high,no,none,valor dentro de rango/escala definida en contract,low,core estructurado; sin preguntas abiertas
sdq_19,sdq 19,anxiety,psychologist,general,sdq_19,n/a,direct,sdq,10,direct,integer,integer_0_2,ask_once,clinician,psychologist,SDQ: sdq 19 (respuesta estructurada),SDQ: sdq 19 (captura tecnica estructurada),Usar escala estructurada sin texto libre.,Registrar segun instrumento y codificacion estructurada.,yes,no,high,no,none,valor dentro de rango/escala definida en contract,low,core estructurado; sin preguntas abiertas
sdq_20,sdq 20,anxiety,psychologist,general,sdq_20,n/a,direct,sdq,10,direct,integer,integer_0_2,ask_once,clinician,psychologist,SDQ: sdq 20 (respuesta estructurada),SDQ: sdq 20 (captura tecnica estructurada),Usar escala estructurada sin texto libre.,Registrar segun instrumento y codificacion estructurada.,yes,no,high,no,none,valor dentro de rango/escala definida en contract,low,core estructurado; sin preguntas abiertas
sdq_21,sdq 21,anxiety,psychologist,general,sdq_21,n/a,direct,sdq,10,direct,integer,integer_0_2,ask_once,clinician,psychologist,SDQ: sdq 21 (respuesta estructurada),SDQ: sdq 21 (captura tecnica estructurada),Usar escala estructurada sin texto libre.,Registrar segun instrumento y codificacion estructurada.,yes,no,high,no,none,valor dentro de rango/escala definida en contract,low,core estructurado; sin preguntas abiertas
sdq_22,sdq 22,anxiety,psychologist,general,sdq_22,n/a,direct,sdq,10,direct,integer,integer_0_2,ask_once,clinician,psychologist,SDQ: sdq 22 (respuesta estructurada),SDQ: sdq 22 (captura tecnica estructurada),Usar escala estructurada sin texto libre.,Registrar segun instrumento y codificacion estructurada.,yes,no,high,no,none,valor dentro de rango/escala definida en contract,low,core estructurado; sin preguntas abiertas
sdq_23,sdq 23,anxiety,psychologist,general,sdq_23,n/a,direct,sdq,10,direct,integer,integer_0_2,ask_once,clinician,psychologist,SDQ: sdq 23 (respuesta estructurada),SDQ: sdq 23 (captura tecnica estructurada),Usar escala estructurada sin texto libre.,Registrar segun instrumento y codificacion estructurada.,yes,no,high,no,none,valor dentro de rango/escala definida en contract,low,core estructurado; sin preguntas abiertas
sdq_24,sdq 24,anxiety,psychologist,general,sdq_24,n/a,direct,sdq,10,direct,integer,integer_0_2,ask_once,clinician,psychologist,SDQ: sdq 24 (respuesta estructurada),SDQ: sdq 24 (captura tecnica estructurada),Usar escala estructurada sin texto libre.,Registrar segun instrumento y codificacion estructurada.,yes,no,high,no,none,valor dentro de rango/escala definida en contract,low,core estructurado; sin preguntas abiertas
sdq_25,sdq 25,anxiety,psychologist,general,sdq_25,n/a,direct,sdq,10,direct,integer,integer_0_2,ask_once,clinician,psychologist,SDQ: sdq 25 (respuesta estructurada),SDQ: sdq 25 (captura tecnica estructurada),Usar escala estructurada sin texto libre.,Registrar segun instrumento y codificacion estructurada.,yes,no,high,no,none,valor dentro de rango/escala definida en contract,low,core estructurado; sin preguntas abiertas
