domain,role,mode,feature_set_id,position,feature
depression,caregiver,caregiver_full,dsm5_core_plus_context,20,dmdd_outbursts_severity
depression,caregiver,caregiver_full,dsm5_core_plus_context,21,dmdd_onset_before_10
depression,caregiver,caregiver_full,dsm5_core_plus_context,22,pdd_05_concentration_difficulty
depression,caregiver,caregiver_full,dsm5_core_plus_context,23,pdd_06_hopelessness
depression,caregiver,caregiver_full,dsm5_core_plus_context,24,pdd_03_low_energy
depression,caregiver,caregiver_full,dsm5_core_plus_context,25,pdd_02_sleep_change
depression,caregiver,caregiver_full,dsm5_core_plus_context,26,pdd_04_low_self_esteem
depression,caregiver,caregiver_full,dsm5_core_plus_context,27,pdd_no_gap_gt_2_months
depression,caregiver,caregiver_full,legacy_structural_intersection,1,dmdd_context_home
depression,caregiver,caregiver_full,legacy_structural_intersection,2,dmdd_context_peers
depression,caregiver,caregiver_full,legacy_structural_intersection,3,dmdd_context_school
depression,caregiver,caregiver_full,legacy_structural_intersection,4,dmdd_duration_months
depression,caregiver,caregiver_full,legacy_structural_intersection,5,dmdd_irritable_between_outbursts
depression,caregiver,caregiver_full,legacy_structural_intersection,6,dmdd_onset_before_10
depression,caregiver,caregiver_full,legacy_structural_intersection,7,dmdd_outbursts_frequency_per_week
depression,caregiver,caregiver_full,legacy_structural_intersection,8,dmdd_outbursts_severity
depression,caregiver,caregiver_full,legacy_structural_intersection,9,mdd_02_loss_of_interest_or_pleasure
depression,caregiver,caregiver_full,legacy_structural_intersection,10,mdd_03_weight_or_appetite_change
depression,caregiver,caregiver_full,legacy_structural_intersection,11,mdd_05_psychomotor_change
depression,caregiver,caregiver_full,legacy_structural_intersection,12,mdd_06_fatigue_or_low_energy
depression,caregiver,caregiver_full,legacy_structural_intersection,13,mdd_07_worthlessness_or_excessive_guilt
depression,caregiver,caregiver_full,legacy_structural_intersection,14,mdd_08_concentration_or_decision_difficulty
depression,caregiver,caregiver_full,legacy_structural_intersection,15,mdd_09_death_or_suicidal_thoughts
depression,caregiver,caregiver_full,legacy_structural_intersection,16,mdd_duration_weeks
depression,caregiver,caregiver_full,legacy_structural_intersection,17,pdd_01_appetite_change
depression,caregiver,caregiver_full,legacy_structural_intersection,18,pdd_02_sleep_change
depression,caregiver,caregiver_full,legacy_structural_intersection,19,pdd_03_low_energy
depression,caregiver,caregiver_full,legacy_structural_intersection,20,pdd_04_low_self_esteem
depression,caregiver,caregiver_full,legacy_structural_intersection,21,pdd_05_concentration_difficulty
depression,caregiver,caregiver_full,legacy_structural_intersection,22,pdd_06_hopelessness
depression,caregiver,caregiver_full,legacy_structural_intersection,23,pdd_depressed_or_irritable_mood
depression,caregiver,caregiver_full,legacy_structural_intersection,24,pdd_duration_months_child
depression,caregiver,caregiver_full,legacy_structural_intersection,25,pdd_impairment
depression,caregiver,caregiver_full,legacy_structural_intersection,26,pdd_no_gap_gt_2_months
depression,psychologist,psychologist_1_3,structural_ranked_direct,1,mdd_duration_weeks
depression,psychologist,psychologist_1_3,structural_ranked_direct,2,mdd_impairment
depression,psychologist,psychologist_1_3,structural_ranked_direct,3,mdd_02_loss_of_interest_or_pleasure
depression,psychologist,psychologist_1_3,structural_ranked_direct,4,mdd_03_weight_or_appetite_change
depression,psychologist,psychologist_1_3,structural_ranked_direct,5,pdd_duration_months_child
depression,psychologist,psychologist_1_3,structural_ranked_direct,6,dmdd_irritable_between_outbursts
depression,psychologist,psychologist_1_3,structural_ranked_direct,7,mdd_09_death_or_suicidal_thoughts
depression,psychologist,psychologist_1_3,structural_ranked_direct,8,mdd_07_worthlessness_or_excessive_guilt
depression,psychologist,psychologist_1_3,structural_ranked_direct,9,mdd_06_fatigue_or_low_energy
depression,psychologist,psychologist_1_3,structural_ranked_direct,10,dmdd_outbursts_frequency_per_week
depression,psychologist,psychologist_1_3,structural_ranked_direct,11,mdd_05_psychomotor_change
depression,psychologist,psychologist_1_3,structural_ranked_plus_derived,1,mdd_duration_weeks
depression,psychologist,psychologist_1_3,structural_ranked_plus_derived,2,mdd_impairment
depression,psychologist,psychologist_1_3,structural_ranked_plus_derived,3,mdd_02_loss_of_interest_or_pleasure
depression,psychologist,psychologist_1_3,structural_ranked_plus_derived,4,mdd_03_weight_or_appetite_change
depression,psychologist,psychologist_1_3,structural_ranked_plus_derived,5,pdd_duration_months_child
depression,psychologist,psychologist_1_3,structural_ranked_plus_derived,6,dmdd_irritable_between_outbursts
depression,psychologist,psychologist_1_3,structural_ranked_plus_derived,7,mdd_09_death_or_suicidal_thoughts
depression,psychologist,psychologist_1_3,structural_ranked_plus_derived,8,mdd_07_worthlessness_or_excessive_guilt
depression,psychologist,psychologist_1_3,structural_ranked_plus_derived,9,mdd_06_fatigue_or_low_energy
depression,psychologist,psychologist_1_3,structural_ranked_plus_derived,10,dmdd_outbursts_frequency_per_week
depression,psychologist,psychologist_1_3,structural_ranked_plus_derived,11,mdd_05_psychomotor_change
depression,psychologist,psychologist_1_3,dsm5_core_plus_context,1,mdd_duration_weeks
depression,psychologist,psychologist_1_3,dsm5_core_plus_context,2,mdd_impairment
depression,psychologist,psychologist_1_3,dsm5_core_plus_context,3,pdd_duration_months_child
depression,psychologist,psychologist_1_3,dsm5_core_plus_context,4,dmdd_irritable_between_outbursts
depression,psychologist,psychologist_1_3,dsm5_core_plus_context,5,dmdd_outbursts_frequency_per_week
depression,psychologist,psychologist_1_3,dsm5_core_plus_context,6,pdd_depressed_or_irritable_mood
depression,psychologist,psychologist_1_3,dsm5_core_plus_context,7,dmdd_duration_months
depression,psychologist,psychologist_1_3,dsm5_core_plus_context,8,pdd_impairment
depression,psychologist,psychologist_1_3,dsm5_core_plus_context,9,dmdd_context_home
depression,psychologist,psychologist_1_3,dsm5_core_plus_context,10,dmdd_context_school
depression,psychologist,psychologist_1_3,dsm5_core_plus_context,11,dmdd_context_peers
depression,psychologist,psychologist_1_3,legacy_structural_intersection,1,mdd_duration_weeks
depression,psychologist,psychologist_1_3,legacy_structural_intersection,2,mdd_impairment
depression,psychologist,psychologist_1_3,legacy_structural_intersection,3,pdd_duration_months_child
depression,psychologist,psychologist_1_3,legacy_structural_intersection,4,mdd_02_loss_of_interest_or_pleasure
depression,psychologist,psychologist_1_3,legacy_structural_intersection,5,pdd_depressed_or_irritable_mood
depression,psychologist,psychologist_1_3,legacy_structural_intersection,6,mdd_03_weight_or_appetite_change
depression,psychologist,psychologist_1_3,legacy_structural_intersection,7,mdd_09_death_or_suicidal_thoughts
depression,psychologist,psychologist_1_3,legacy_structural_intersection,8,mdd_05_psychomotor_change
depression,psychologist,psychologist_1_3,legacy_structural_intersection,9,mdd_06_fatigue_or_low_energy
depression,psychologist,psychologist_1_3,legacy_structural_intersection,10,mdd_08_concentration_or_decision_difficulty
depression,psychologist,psychologist_1_3,legacy_structural_intersection,11,dmdd_irritable_between_outbursts
depression,psychologist,psychologist_2_3,structural_ranked_direct,1,mdd_duration_weeks
depression,psychologist,psychologist_2_3,structural_ranked_direct,2,mdd_impairment
depression,psychologist,psychologist_2_3,structural_ranked_direct,3,mdd_02_loss_of_interest_or_pleasure
depression,psychologist,psychologist_2_3,structural_ranked_direct,4,mdd_03_weight_or_appetite_change
depression,psychologist,psychologist_2_3,structural_ranked_direct,5,pdd_duration_months_child
depression,psychologist,psychologist_2_3,structural_ranked_direct,6,dmdd_irritable_between_outbursts
depression,psychologist,psychologist_2_3,structural_ranked_direct,7,mdd_09_death_or_suicidal_thoughts
depression,psychologist,psychologist_2_3,structural_ranked_direct,8,mdd_07_worthlessness_or_excessive_guilt
depression,psychologist,psychologist_2_3,structural_ranked_direct,9,mdd_06_fatigue_or_low_energy
depression,psychologist,psychologist_2_3,structural_ranked_direct,10,dmdd_outbursts_frequency_per_week
depression,psychologist,psychologist_2_3,structural_ranked_direct,11,mdd_05_psychomotor_change
depression,psychologist,psychologist_2_3,structural_ranked_direct,12,mdd_08_concentration_or_decision_difficulty
depression,psychologist,psychologist_2_3,structural_ranked_direct,13,pdd_depressed_or_irritable_mood
depression,psychologist,psychologist_2_3,structural_ranked_direct,14,dmdd_duration_months
depression,psychologist,psychologist_2_3,structural_ranked_direct,15,dmdd_outbursts_severity
depression,psychologist,psychologist_2_3,structural_ranked_direct,16,pdd_impairment
depression,psychologist,psychologist_2_3,structural_ranked_direct,17,pdd_01_appetite_change
depression,psychologist,psychologist_2_3,structural_ranked_direct,18,dmdd_onset_before_10
depression,psychologist,psychologist_2_3,structural_ranked_direct,19,pdd_05_concentration_difficulty
depression,psychologist,psychologist_2_3,structural_ranked_direct,20,pdd_06_hopelessness
depression,psychologist,psychologist_2_3,structural_ranked_direct,21,pdd_03_low_energy
depression,psychologist,psychologist_2_3,structural_ranked_direct,22,pdd_02_sleep_change
depression,psychologist,psychologist_2_3,structural_ranked_direct,23,pdd_04_low_self_esteem
depression,psychologist,psychologist_2_3,structural_ranked_plus_derived,1,mdd_duration_weeks
depression,psychologist,psychologist_2_3,structural_ranked_plus_derived,2,mdd_impairment
depression,psychologist,psychologist_2_3,structural_ranked_plus_derived,3,mdd_02_loss_of_interest_or_pleasure
depression,psychologist,psychologist_2_3,structural_ranked_plus_derived,4,mdd_03_weight_or_appetite_change
depression,psychologist,psychologist_2_3,structural_ranked_plus_derived,5,pdd_duration_months_child
depression,psychologist,psychologist_2_3,structural_ranked_plus_derived,6,dmdd_irritable_between_outbursts
depression,psychologist,psychologist_2_3,structural_ranked_plus_derived,7,mdd_09_death_or_suicidal_thoughts
depression,psychologist,psychologist_2_3,structural_ranked_plus_derived,8,mdd_07_worthlessness_or_excessive_guilt
depression,psychologist,psychologist_2_3,structural_ranked_plus_derived,9,mdd_06_fatigue_or_low_energy
depression,psychologist,psychologist_2_3,structural_ranked_plus_derived,10,dmdd_outbursts_frequency_per_week
depression,psychologist,psychologist_2_3,structural_ranked_plus_derived,11,mdd_05_psychomotor_change
depression,psychologist,psychologist_2_3,structural_ranked_plus_derived,12,mdd_08_concentration_or_decision_difficulty
depression,psychologist,psychologist_2_3,structural_ranked_plus_derived,13,pdd_depressed_or_irritable_mood
depression,psychologist,psychologist_2_3,structural_ranked_plus_derived,14,dmdd_duration_months
depression,psychologist,psychologist_2_3,structural_ranked_plus_derived,15,dmdd_outbursts_severity
depression,psychologist,psychologist_2_3,structural_ranked_plus_derived,16,pdd_impairment
depression,psychologist,psychologist_2_3,structural_ranked_plus_derived,17,pdd_01_appetite_change
depression,psychologist,psychologist_2_3,structural_ranked_plus_derived,18,dmdd_onset_before_10
depression,psychologist,psychologist_2_3,structural_ranked_plus_derived,19,pdd_05_concentration_difficulty
depression,psychologist,psychologist_2_3,structural_ranked_plus_derived,20,pdd_06_hopelessness
depression,psychologist,psychologist_2_3,structural_ranked_plus_derived,21,pdd_03_low_energy
depression,psychologist,psychologist_2_3,structural_ranked_plus_derived,22,pdd_02_sleep_change
depression,psychologist,psychologist_2_3,structural_ranked_plus_derived,23,pdd_04_low_self_esteem
depression,psychologist,psychologist_2_3,dsm5_core_plus_context,1,mdd_duration_weeks
depression,psychologist,psychologist_2_3,dsm5_core_plus_context,2,mdd_impairment
depression,psychologist,psychologist_2_3,dsm5_core_plus_context,3,pdd_duration_months_child
depression,psychologist,psychologist_2_3,dsm5_core_plus_context,4,dmdd_irritable_between_outbursts
depression,psychologist,psychologist_2_3,dsm5_core_plus_context,5,dmdd_outbursts_frequency_per_week
depression,psychologist,psychologist_2_3,dsm5_core_plus_context,6,pdd_depressed_or_irritable_mood
depression,psychologist,psychologist_2_3,dsm5_core_plus_context,7,dmdd_duration_months
depression,psychologist,psychologist_2_3,dsm5_core_plus_context,8,pdd_impairment
depression,psychologist,psychologist_2_3,dsm5_core_plus_context,9,dmdd_context_home
depression,psychologist,psychologist_2_3,dsm5_core_plus_context,10,dmdd_context_school
depression,psychologist,psychologist_2_3,dsm5_core_plus_context,11,dmdd_context_peers
depression,psychologist,psychologist_2_3,dsm5_core_plus_context,12,mdd_02_loss_of_interest_or_pleasure
depression,psychologist,psychologist_2_3,dsm5_core_plus_context,13,mdd_03_weight_or_appetite_change
depression,psychologist,psychologist_2_3,dsm5_core_plus_context,14,mdd_09_death_or_suicidal_thoughts
depression,psychologist,psychologist_2_3,dsm5_core_plus_context,15,mdd_07_worthlessness_or_excessive_guilt
depression,psychologist,psychologist_2_3,dsm5_core_plus_context,16,mdd_06_fatigue_or_low_energy
depression,psychologist,psychologist_2_3,dsm5_core_plus_context,17,mdd_05_psychomotor_change
depression,psychologist,psychologist_2_3,dsm5_core_plus_context,18,mdd_08_concentration_or_decision_difficulty
depression,psychologist,psychologist_2_3,dsm5_core_plus_context,19,dmdd_outbursts_severity
depression,psychologist,psychologist_2_3,dsm5_core_plus_context,20,pdd_01_appetite_change
depression,psychologist,psychologist_2_3,dsm5_core_plus_context,21,dmdd_onset_before_10
depression,psychologist,psychologist_2_3,dsm5_core_plus_context,22,pdd_05_concentration_difficulty
depression,psychologist,psychologist_2_3,dsm5_core_plus_context,23,pdd_06_hopelessness
depression,psychologist,psychologist_2_3,legacy_structural_intersection,1,mdd_duration_weeks
depression,psychologist,psychologist_2_3,legacy_structural_intersection,2,mdd_impairment
depression,psychologist,psychologist_2_3,legacy_structural_intersection,3,pdd_duration_months_child
depression,psychologist,psychologist_2_3,legacy_structural_intersection,4,mdd_02_loss_of_interest_or_pleasure
depression,psychologist,psychologist_2_3,legacy_structural_intersection,5,pdd_depressed_or_irritable_mood
depression,psychologist,psychologist_2_3,legacy_structural_intersection,6,mdd_03_weight_or_appetite_change
depression,psychologist,psychologist_2_3,legacy_structural_intersection,7,mdd_09_death_or_suicidal_thoughts
depression,psychologist,psychologist_2_3,legacy_structural_intersection,8,mdd_05_psychomotor_change
depression,psychologist,psychologist_2_3,legacy_structural_intersection,9,mdd_06_fatigue_or_low_energy
depression,psychologist,psychologist_2_3,legacy_structural_intersection,10,mdd_08_concentration_or_decision_difficulty
depression,psychologist,psychologist_2_3,legacy_structural_intersection,11,dmdd_irritable_between_outbursts
depression,psychologist,psychologist_2_3,legacy_structural_intersection,12,mdd_07_worthlessness_or_excessive_guilt
depression,psychologist,psychologist_2_3,legacy_structural_intersection,13,dmdd_outbursts_frequency_per_week
depression,psychologist,psychologist_2_3,legacy_structural_intersection,14,dmdd_duration_months
depression,psychologist,psychologist_2_3,legacy_structural_intersection,15,pdd_impairment
depression,psychologist,psychologist_2_3,legacy_structural_intersection,16,dmdd_outbursts_severity
depression,psychologist,psychologist_2_3,legacy_structural_intersection,17,pdd_01_appetite_change
depression,psychologist,psychologist_2_3,legacy_structural_intersection,18,pdd_05_concentration_difficulty
elimination,caregiver,caregiver_1_3,structural_ranked_direct,1,encopresis_event_frequency_per_month
elimination,caregiver,caregiver_1_3,structural_ranked_direct,2,enuresis_distress_impairment
elimination,caregiver,caregiver_1_3,structural_ranked_direct,3,enuresis_event_frequency_per_week
elimination,caregiver,caregiver_1_3,structural_ranked_direct,4,enuresis_duration_months_consecutive
elimination,caregiver,caregiver_1_3,structural_ranked_plus_derived,1,encopresis_event_frequency_per_month
elimination,caregiver,caregiver_1_3,structural_ranked_plus_derived,2,enuresis_distress_impairment
elimination,caregiver,caregiver_1_3,structural_ranked_plus_derived,3,enuresis_event_frequency_per_week
elimination,caregiver,caregiver_1_3,structural_ranked_plus_derived,4,enuresis_duration_months_consecutive
elimination,caregiver,caregiver_1_3,dsm5_core_plus_context,1,encopresis_event_frequency_per_month
elimination,caregiver,caregiver_1_3,dsm5_core_plus_context,2,enuresis_distress_impairment
elimination,caregiver,caregiver_1_3,dsm5_core_plus_context,3,enuresis_event_frequency_per_week
elimination,caregiver,caregiver_1_3,dsm5_core_plus_context,4,enuresis_duration_months_consecutive
elimination,caregiver,caregiver_1_3,legacy_structural_intersection,1,enuresis_event_frequency_per_week
elimination,caregiver,caregiver_1_3,legacy_structural_intersection,2,enuresis_distress_impairment
elimination,caregiver,caregiver_1_3,legacy_structural_intersection,3,enuresis_duration_months_consecutive
elimination,caregiver,caregiver_1_3,legacy_structural_intersection,4,encopresis_event_frequency_per_month
elimination,caregiver,caregiver_2_3,structural_ranked_direct,1,encopresis_event_frequency_per_month
elimination,caregiver,caregiver_2_3,structural_ranked_direct,2,enuresis_distress_impairment
elimination,caregiver,caregiver_2_3,structural_ranked_direct,3,enuresis_event_frequency_per_week
elimination,caregiver,caregiver_2_3,structural_ranked_direct,4,enuresis_duration_months_consecutive
elimination,caregiver,caregiver_2_3,structural_ranked_direct,5,encopresis_duration_months_consecutive
elimination,caregiver,caregiver_2_3,structural_ranked_direct,6,enuresis_nocturnal
elimination,caregiver,caregiver_2_3,structural_ranked_direct,7,enuresis_primary_course
elimination,caregiver,caregiver_2_3,structural_ranked_plus_derived,1,encopresis_event_frequency_per_month
elimination,caregiver,caregiver_2_3,structural_ranked_plus_derived,2,enuresis_distress_impairment
elimination,caregiver,caregiver_2_3,structural_ranked_plus_derived,3,enuresis_event_frequency_per_week
elimination,caregiver,caregiver_2_3,structural_ranked_plus_derived,4,enuresis_duration_months_consecutive
elimination,caregiver,caregiver_2_3,structural_ranked_plus_derived,5,encopresis_duration_months_consecutive
elimination,caregiver,caregiver_2_3,structural_ranked_plus_derived,6,enuresis_nocturnal
elimination,caregiver,caregiver_2_3,structural_ranked_plus_derived,7,enuresis_primary_course
elimination,caregiver,caregiver_2_3,dsm5_core_plus_context,1,encopresis_event_frequency_per_month
elimination,caregiver,caregiver_2_3,dsm5_core_plus_context,2,enuresis_distress_impairment
elimination,caregiver,caregiver_2_3,dsm5_core_plus_context,3,enuresis_event_frequency_per_week
elimination,caregiver,caregiver_2_3,dsm5_core_plus_context,4,enuresis_duration_months_consecutive
elimination,caregiver,caregiver_2_3,dsm5_core_plus_context,5,encopresis_duration_months_consecutive
elimination,caregiver,caregiver_2_3,dsm5_core_plus_context,6,enuresis_nocturnal
elimination,caregiver,caregiver_2_3,dsm5_core_plus_context,7,enuresis_primary_course
elimination,caregiver,caregiver_2_3,legacy_structural_intersection,1,enuresis_distress_impairment
elimination,caregiver,caregiver_2_3,legacy_structural_intersection,2,enuresis_duration_months_consecutive
elimination,caregiver,caregiver_2_3,legacy_structural_intersection,3,encopresis_event_frequency_per_month
elimination,caregiver,caregiver_2_3,legacy_structural_intersection,4,enuresis_nocturnal
elimination,caregiver,caregiver_2_3,legacy_structural_intersection,5,enuresis_primary_course
elimination,caregiver,caregiver_2_3,legacy_structural_intersection,6,encopresis_duration_months_consecutive
elimination,caregiver,caregiver_2_3,legacy_structural_intersection,7,encopresis_constipation_present
elimination,caregiver,caregiver_full,structural_ranked_direct,1,encopresis_event_frequency_per_month
elimination,caregiver,caregiver_full,structural_ranked_direct,2,enuresis_distress_impairment
elimination,caregiver,caregiver_full,structural_ranked_direct,3,enuresis_event_frequency_per_week
elimination,caregiver,caregiver_full,structural_ranked_direct,4,enuresis_duration_months_consecutive
elimination,caregiver,caregiver_full,structural_ranked_direct,5,encopresis_duration_months_consecutive
elimination,caregiver,caregiver_full,structural_ranked_direct,6,enuresis_nocturnal
elimination,caregiver,caregiver_full,structural_ranked_direct,7,enuresis_primary_course
elimination,caregiver,caregiver_full,structural_ranked_direct,8,encopresis_visible_deposition_pattern
elimination,caregiver,caregiver_full,structural_ranked_direct,9,enuresis_diurnal
elimination,caregiver,caregiver_full,structural_ranked_direct,10,encopresis_constipation_present
elimination,caregiver,caregiver_full,structural_ranked_direct,11,enuresis_secondary_course
elimination,caregiver,caregiver_full,structural_ranked_plus_derived,1,encopresis_event_frequency_per_month
elimination,caregiver,caregiver_full,structural_ranked_plus_derived,2,enuresis_distress_impairment
elimination,caregiver,caregiver_full,structural_ranked_plus_derived,3,enuresis_event_frequency_per_week
elimination,caregiver,caregiver_full,structural_ranked_plus_derived,4,enuresis_duration_months_consecutive
elimination,caregiver,caregiver_full,structural_ranked_plus_derived,5,encopresis_duration_months_consecutive
elimination,caregiver,caregiver_full,structural_ranked_plus_derived,6,enuresis_nocturnal
elimination,caregiver,caregiver_full,structural_ranked_plus_derived,7,enuresis_primary_course
elimination,caregiver,caregiver_full,structural_ranked_plus_derived,8,encopresis_visible_deposition_pattern
elimination,caregiver,caregiver_full,structural_ranked_plus_derived,9,enuresis_diurnal
elimination,caregiver,caregiver_full,structural_ranked_plus_derived,10,encopresis_constipation_present
elimination,caregiver,caregiver_full,structural_ranked_plus_derived,11,enuresis_secondary_course
elimination,caregiver,caregiver_full,dsm5_core_plus_context,1,encopresis_event_frequency_per_month
elimination,caregiver,caregiver_full,dsm5_core_plus_context,2,enuresis_distress_impairment
elimination,caregiver,caregiver_full,dsm5_core_plus_context,3,enuresis_event_frequency_per_week
elimination,caregiver,caregiver_full,dsm5_core_plus_context,4,enuresis_duration_months_consecutive
elimination,caregiver,caregiver_full,dsm5_core_plus_context,5,encopresis_duration_months_consecutive
elimination,caregiver,caregiver_full,dsm5_core_plus_context,6,enuresis_nocturnal
elimination,caregiver,caregiver_full,dsm5_core_plus_context,7,enuresis_primary_course
elimination,caregiver,caregiver_full,dsm5_core_plus_context,8,encopresis_visible_deposition_pattern
elimination,caregiver,caregiver_full,dsm5_core_plus_context,9,enuresis_diurnal
elimination,caregiver,caregiver_full,dsm5_core_plus_context,10,encopresis_constipation_present
elimination,caregiver,caregiver_full,dsm5_core_plus_context,11,enuresis_secondary_course
elimination,caregiver,caregiver_full,legacy_structural_intersection,1,enuresis_duration_months_consecutive
elimination,caregiver,caregiver_full,legacy_structural_intersection,2,encopresis_event_frequency_per_month
elimination,caregiver,caregiver_full,legacy_structural_intersection,3,enuresis_nocturnal
elimination,caregiver,caregiver_full,legacy_structural_intersection,4,enuresis_primary_course
elimination,caregiver,caregiver_full,legacy_structural_intersection,5,encopresis_duration_months_consecutive
elimination,caregiver,caregiver_full,legacy_structural_intersection,6,encopresis_constipation_present
elimination,caregiver,caregiver_full,legacy_structural_intersection,7,enuresis_diurnal
elimination,caregiver,caregiver_full,legacy_structural_intersection,8,encopresis_visible_deposition_pattern
elimination,caregiver,caregiver_full,legacy_structural_intersection,9,enuresis_secondary_course
elimination,psychologist,psychologist_1_3,structural_ranked_direct,1,enuresis_distress_impairment
elimination,psychologist,psychologist_1_3,structural_ranked_direct,2,encopresis_event_frequency_per_month
elimination,psychologist,psychologist_1_3,structural_ranked_direct,3,enuresis_event_frequency_per_week
elimination,psychologist,psychologist_1_3,structural_ranked_direct,4,enuresis_duration_months_consecutive
elimination,psychologist,psychologist_1_3,structural_ranked_direct,5,encopresis_duration_months_consecutive
elimination,psychologist,psychologist_1_3,structural_ranked_plus_derived,1,enuresis_distress_impairment
elimination,psychologist,psychologist_1_3,structural_ranked_plus_derived,2,encopresis_event_frequency_per_month
elimination,psychologist,psychologist_1_3,structural_ranked_plus_derived,3,enuresis_event_frequency_per_week
elimination,psychologist,psychologist_1_3,structural_ranked_plus_derived,4,enuresis_duration_months_consecutive
elimination,psychologist,psychologist_1_3,structural_ranked_plus_derived,5,encopresis_duration_months_consecutive
elimination,psychologist,psychologist_1_3,dsm5_core_plus_context,1,enuresis_distress_impairment
elimination,psychologist,psychologist_1_3,dsm5_core_plus_context,2,encopresis_event_frequency_per_month
elimination,psychologist,psychologist_1_3,dsm5_core_plus_context,3,enuresis_event_frequency_per_week
elimination,psychologist,psychologist_1_3,dsm5_core_plus_context,4,enuresis_duration_months_consecutive
elimination,psychologist,psychologist_1_3,dsm5_core_plus_context,5,encopresis_duration_months_consecutive
elimination,psychologist,psychologist_1_3,legacy_structural_intersection,1,enuresis_duration_months_consecutive
elimination,psychologist,psychologist_1_3,legacy_structural_intersection,2,encopresis_event_frequency_per_month
elimination,psychologist,psychologist_1_3,legacy_structural_intersection,3,enuresis_nocturnal
elimination,psychologist,psychologist_1_3,legacy_structural_intersection,4,enuresis_primary_course
elimination,psychologist,psychologist_1_3,legacy_structural_intersection,5,encopresis_duration_months_consecutive
elimination,psychologist,psychologist_2_3,structural_ranked_direct,1,enuresis_distress_impairment
elimination,psychologist,psychologist_2_3,structural_ranked_direct,2,encopresis_event_frequency_per_month
elimination,psychologist,psychologist_2_3,structural_ranked_direct,3,enuresis_event_frequency_per_week
elimination,psychologist,psychologist_2_3,structural_ranked_direct,4,enuresis_duration_months_consecutive
elimination,psychologist,psychologist_2_3,structural_ranked_direct,5,encopresis_duration_months_consecutive
elimination,psychologist,psychologist_2_3,structural_ranked_direct,6,enuresis_nocturnal
elimination,psychologist,psychologist_2_3,structural_ranked_direct,7,enuresis_primary_course
elimination,psychologist,psychologist_2_3,structural_ranked_direct,8,encopresis_visible_deposition_pattern
elimination,psychologist,psychologist_2_3,structural_ranked_direct,9,enuresis_not_due_substance_medical
elimination,psychologist,psychologist_2_3,structural_ranked_plus_derived,1,enuresis_distress_impairment
elimination,psychologist,psychologist_2_3,structural_ranked_plus_derived,2,encopresis_event_frequency_per_month
elimination,psychologist,psychologist_2_3,structural_ranked_plus_derived,3,enuresis_event_frequency_per_week
elimination,psychologist,psychologist_2_3,structural_ranked_plus_derived,4,enuresis_duration_months_consecutive
elimination,psychologist,psychologist_2_3,structural_ranked_plus_derived,5,encopresis_duration_months_consecutive
elimination,psychologist,psychologist_2_3,structural_ranked_plus_derived,6,enuresis_nocturnal
elimination,psychologist,psychologist_2_3,structural_ranked_plus_derived,7,enuresis_primary_course
elimination,psychologist,psychologist_2_3,structural_ranked_plus_derived,8,encopresis_visible_deposition_pattern
elimination,psychologist,psychologist_2_3,structural_ranked_plus_derived,9,enuresis_not_due_substance_medical
elimination,psychologist,psychologist_2_3,dsm5_core_plus_context,1,enuresis_distress_impairment
elimination,psychologist,psychologist_2_3,dsm5_core_plus_context,2,encopresis_event_frequency_per_month
elimination,psychologist,psychologist_2_3,dsm5_core_plus_context,3,enuresis_event_frequency_per_week
elimination,psychologist,psychologist_2_3,dsm5_core_plus_context,4,enuresis_duration_months_consecutive
elimination,psychologist,psychologist_2_3,dsm5_core_plus_context,5,encopresis_duration_months_consecutive
elimination,psychologist,psychologist_2_3,dsm5_core_plus_context,6,enuresis_nocturnal
elimination,psychologist,psychologist_2_3,dsm5_core_plus_context,7,enuresis_primary_course
elimination,psychologist,psychologist_2_3,dsm5_core_plus_context,8,encopresis_visible_deposition_pattern
elimination,psychologist,psychologist_2_3,dsm5_core_plus_context,9,enuresis_not_due_substance_medical
elimination,psychologist,psychologist_2_3,legacy_structural_intersection,1,enuresis_duration_months_consecutive
elimination,psychologist,psychologist_2_3,legacy_structural_intersection,2,encopresis_event_frequency_per_month
elimination,psychologist,psychologist_2_3,legacy_structural_intersection,3,enuresis_nocturnal
elimination,psychologist,psychologist_2_3,legacy_structural_intersection,4,enuresis_primary_course
elimination,psychologist,psychologist_2_3,legacy_structural_intersection,5,encopresis_duration_months_consecutive
elimination,psychologist,psychologist_2_3,legacy_structural_intersection,6,enuresis_not_due_substance_medical
elimination,psychologist,psychologist_2_3,legacy_structural_intersection,7,encopresis_not_due_substance_medical
elimination,psychologist,psychologist_2_3,legacy_structural_intersection,8,encopresis_constipation_present
elimination,psychologist,psychologist_2_3,legacy_structural_intersection,9,enuresis_diurnal
elimination,psychologist,psychologist_full,structural_ranked_direct,1,enuresis_distress_impairment
elimination,psychologist,psychologist_full,structural_ranked_direct,2,encopresis_event_frequency_per_month
elimination,psychologist,psychologist_full,structural_ranked_direct,3,enuresis_event_frequency_per_week
elimination,psychologist,psychologist_full,structural_ranked_direct,4,enuresis_duration_months_consecutive
elimination,psychologist,psychologist_full,structural_ranked_direct,5,encopresis_duration_months_consecutive
elimination,psychologist,psychologist_full,structural_ranked_direct,6,enuresis_nocturnal
elimination,psychologist,psychologist_full,structural_ranked_direct,7,enuresis_primary_course
elimination,psychologist,psychologist_full,structural_ranked_direct,8,encopresis_visible_deposition_pattern
