mode,order,feature,questionnaire_item_id,domain,domains_final,question_text_primary
psychologist_full,38,conduct_03_weapon_use,Q038,adhd,adhd|conduct|anxiety|depression,¿Ha usado un objeto o arma que pudiera causar daño grave?
psychologist_full,39,conduct_04_physical_cruelty_people,Q039,adhd,adhd|conduct|anxiety|depression,¿Ha sido físicamente cruel con otras personas?
psychologist_full,40,conduct_05_physical_cruelty_animals,Q040,adhd,adhd|conduct|anxiety|depression,¿Ha sido físicamente cruel con animales?
psychologist_full,41,conduct_06_steals_confronting_victim,Q041,adhd,adhd|conduct|anxiety|depression,"¿Ha robado algo usando amenaza, fuerza o intimidación contra otra persona?"
psychologist_full,42,conduct_07_forced_sex,Q042,adhd,adhd|conduct|anxiety|depression,¿Ha forzado a otra persona a una actividad sexual?
psychologist_full,43,conduct_08_fire_setting,Q043,adhd,adhd|conduct|elimination|anxiety|depression,¿Ha provocado incendios deliberadamente con intención de causar daño o problemas serios?
psychologist_full,44,conduct_09_property_destruction,Q044,adhd,adhd|conduct|anxiety|depression,¿Ha destruido deliberadamente propiedad ajena?
psychologist_full,45,conduct_10_breaks_into_house_building_car,Q045,adhd,adhd|conduct|anxiety|depression,"¿Ha entrado por la fuerza a una casa, edificio o vehículo que no le pertenecía?"
psychologist_full,46,conduct_11_lies_to_obtain_or_avoid,Q046,adhd,adhd|conduct|anxiety|depression,"¿Miente con frecuencia para obtener beneficios, evitar consecuencias o librarse de obligaciones?"
psychologist_full,47,conduct_12_steals_without_confrontation,Q047,adhd,adhd|conduct|anxiety|depression,"¿Ha robado objetos sin usar amenaza, fuerza ni contacto directo con la persona afectada?"
psychologist_full,48,conduct_13_stays_out_at_night_before_13,Q048,adhd,adhd|conduct|anxiety|depression,¿Se ha quedado fuera de casa durante la noche sin permiso?
psychologist_full,49,conduct_14_runs_away_overnight,Q049,adhd,adhd|conduct|anxiety|depression,¿Se ha escapado de casa pasando la noche fuera?
psychologist_full,50,conduct_15_truancy_before_13,Q050,adhd,adhd|conduct|anxiety|depression,¿Ha faltado al colegio sin permiso?
psychologist_full,51,agor_almost_always_triggered,Q051,adhd,adhd|anxiety|depression,"Pensando en lugares o situaciones donde siente que sería difícil salir o recibir ayuda, ¿ese miedo aparece casi siempre cuando está allí?"
psychologist_full,52,agor_avoid_or_need_companion,Q052,adhd,adhd|elimination|anxiety|depression,¿Evita estas situaciones o necesita compañía para tolerarlas?
psychologist_full,53,agor_disproportionate,Q053,adhd,adhd|depression,"Según su juicio clínico, ¿el miedo es claramente desproporcionado para el peligro real?"
psychologist_full,54,agor_duration_months,Q054,adhd,adhd|conduct|elimination|anxiety|depression,¿Cuántos meses lleva presente este patrón de miedo o evitación?
psychologist_full,55,agor_escape_help_cognition,Q055,adhd,adhd|elimination|anxiety|depression,¿El miedo aparece porque piensa que escapar sería difícil o que no recibiría ayuda si algo sale mal?
psychologist_full,56,agor_fear_01_public_transport,Q056,adhd,adhd|anxiety|depression,¿Tiene mucho miedo a usar transporte público?
psychologist_full,57,agor_fear_02_open_spaces,Q057,adhd,adhd|anxiety|depression,¿Tiene mucho miedo a estar en espacios abiertos?
psychologist_full,58,agor_fear_03_enclosed_spaces,Q058,adhd,adhd|elimination|anxiety|depression,¿Tiene mucho miedo a estar en lugares cerrados?
psychologist_full,59,agor_fear_04_crowds_queues,Q059,adhd,adhd|elimination|anxiety|depression,¿Tiene mucho miedo a estar en filas o multitudes?
psychologist_full,60,agor_fear_05_outside_home_alone,Q060,adhd,adhd|elimination|anxiety|depression,¿Tiene mucho miedo a estar fuera de casa solo o sola?
psychologist_full,61,agor_impairment,Q061,adhd,adhd|elimination|anxiety|depression,¿Cuánto afecta este miedo la vida diaria?
psychologist_full,62,agor_not_better_explained,Q062,adhd,adhd|depression,"Según su juicio clínico, ¿este miedo a ciertos lugares o situaciones no se explica mejor por otro trastorno?"
psychologist_full,63,agor_not_excessive_due_medical,Q063,adhd,adhd|depression,"Según su juicio clínico, ¿este miedo a ciertos lugares o situaciones no se explica mejor por una condición médica?"
psychologist_full,64,gad_assoc_01_restlessness,Q064,adhd,adhd|elimination|anxiety|depression,"¿Se muestra inquieto, nervioso o incapaz de relajarse?"
psychologist_full,65,gad_assoc_02_fatigue,Q065,adhd,adhd|elimination|anxiety|depression,¿Se cansa con facilidad o muestra baja energía asociada a la preocupación?
psychologist_full,66,gad_assoc_03_concentration_difficulty,Q066,adhd,adhd|elimination|anxiety|depression,¿La preocupación le dificulta concentrarse o pensar con claridad?
psychologist_full,67,gad_assoc_04_irritability,Q067,adhd,adhd|elimination|anxiety|depression,¿Se muestra irritable o fácilmente molesto cuando está preocupado?
psychologist_full,68,gad_assoc_05_muscle_tension,Q068,adhd,adhd|elimination|anxiety|depression,¿Presenta tensión muscular asociada a preocupación o ansiedad?
psychologist_full,69,gad_assoc_06_sleep_problems,Q069,adhd,adhd|elimination|anxiety|depression,¿Tiene problemas de sueño asociados a preocupación o ansiedad?
psychologist_full,70,gad_difficulty_controlling_worry,Q070,adhd,adhd|elimination|anxiety|depression,¿Le cuesta controlar o detener la preocupación una vez que empieza?
psychologist_full,71,gad_duration_months,Q071,adhd,adhd|elimination|anxiety|depression,¿Cuántos meses lleva presente esta preocupación excesiva?
psychologist_full,72,gad_excessive_worry_multiple_areas,Q072,adhd,adhd|anxiety|depression,"¿Se preocupa en exceso por varios aspectos de la vida cotidiana, incluso cuando no parece necesario?"
psychologist_full,73,gad_impairment,Q073,adhd,adhd|elimination|anxiety|depression,¿Cuánto afectan estas preocupaciones a la vida diaria?
psychologist_full,74,gad_not_better_explained,Q074,adhd,adhd|depression,"Según su juicio clínico, ¿esta preocupación excesiva no se explica mejor por otro trastorno?"
psychologist_full,75,gad_not_due_substance_medical,Q075,adhd,adhd|depression,"Según su juicio clínico, ¿esta preocupación excesiva no se explica por una sustancia o un problema médico?"
psychologist_full,76,sep_anx_01_distress_on_separation,Q076,adhd,adhd|elimination|anxiety|depression,¿Se angustia mucho cuando se separa de sus figuras de apego principales?
psychologist_full,77,sep_anx_02_worry_losing_attachment_figures,Q077,adhd,adhd|elimination|anxiety|depression,¿Le preocupa perder a sus figuras de apego o que les pase algo grave?
psychologist_full,78,sep_anx_03_worry_event_causing_separation,Q078,adhd,adhd|elimination|anxiety|depression,¿Le preocupa que ocurra algo que lo separe de sus figuras de apego?
psychologist_full,79,sep_anx_04_refuses_leaving_home_school,Q079,adhd,adhd|elimination|anxiety|depression,"¿Evita o se niega a salir de casa, ir al colegio o quedarse en otros lugares por miedo a separarse?"
psychologist_full,80,sep_anx_05_fear_being_alone_without_attachment,Q080,adhd,adhd|elimination|anxiety|depression,¿Le da miedo estar solo o sin una figura de apego cerca?
psychologist_full,81,sep_anx_06_refuses_sleep_away_or_alone,Q081,adhd,adhd|elimination|anxiety|depression,¿Se niega a dormir fuera de casa o a dormir solo por miedo a la separación?
psychologist_full,82,sep_anx_07_separation_nightmares,Q082,adhd,adhd|elimination|anxiety|depression,¿Tiene pesadillas relacionadas con la separación?
psychologist_full,83,sep_anx_08_physical_complaints_on_separation,Q083,adhd,adhd|elimination|anxiety|depression,"¿Presenta molestias físicas, como dolor de cabeza, dolor de estómago o náuseas, cuando anticipa o vive una separación?"
psychologist_full,84,sep_anx_duration_weeks,Q084,adhd,adhd|elimination|anxiety|depression,¿Desde hace cuántas semanas viene ocurriendo este miedo intenso a separarse de sus figuras de cuidado principales?
psychologist_full,85,sep_anx_impairment,Q085,adhd,adhd|elimination|anxiety|depression,¿Cuánto afecta a la vida diaria este miedo a separarse de sus figuras de cuidado principales?
psychologist_full,86,sep_anx_not_better_explained,Q086,adhd,adhd|depression,"Según su juicio clínico, ¿este miedo a separarse de sus figuras de cuidado no se explica mejor por otro problema clínico?"
psychologist_full,87,social_anxiety_almost_always_triggered,Q087,adhd,adhd|elimination|anxiety|depression,¿Ese miedo aparece casi siempre cuando enfrenta esas situaciones?
psychologist_full,88,social_anxiety_avoid_or_endure_intense,Q088,adhd,adhd|elimination|anxiety|depression,¿Evita esas situaciones o las soporta con mucha ansiedad?
psychologist_full,89,social_anxiety_children_peer_only_flag,Q089,adhd,adhd|depression,"¿Este miedo también aparece con personas de su misma edad, y no solo con adultos?"
psychologist_full,90,social_anxiety_disproportionate,Q090,adhd,adhd|depression,"Según su juicio clínico, ¿el miedo es claramente desproporcionado para la situación?"
psychologist_full,91,social_anxiety_duration_months,Q091,adhd,adhd|elimination|anxiety|depression,¿Cuántos meses lleva presente este patrón de ansiedad social?
psychologist_full,92,social_anxiety_fear_being_observed,Q092,adhd,adhd|elimination|anxiety|depression,¿Le da mucho miedo hacer algo mientras otras personas lo observan?
psychologist_full,93,social_anxiety_fear_interactions,Q093,adhd,adhd|anxiety|depression,¿Le da mucho miedo interactuar con otras personas?
psychologist_full,94,social_anxiety_fear_negative_evaluation,Q094,adhd,adhd|elimination|anxiety|depression,"¿Le preocupa intensamente hacer el ridículo, quedar mal o ser juzgado negativamente?"
psychologist_full,95,social_anxiety_fear_performance,Q095,adhd,adhd|elimination|anxiety|depression,"¿Le da mucho miedo actuar, exponer o hablar frente a otras personas?"
psychologist_full,96,social_anxiety_impairment,Q096,adhd,adhd|elimination|anxiety|depression,¿Cuánto afecta esta ansiedad social la vida diaria?
psychologist_full,97,social_anxiety_not_better_explained,Q097,adhd,adhd|depression,"Según su juicio clínico, ¿este miedo a interactuar o ser observado no se explica mejor por otro trastorno o condición?"
psychologist_full,98,social_anxiety_not_due_substance_medical,Q098,adhd,adhd|depression,"Según su juicio clínico, ¿este miedo a interactuar o ser observado no se explica por una sustancia o un problema médico?"
psychologist_full,99,pdd_01_appetite_change,Q099,adhd,adhd|elimination|anxiety|depression,¿Ha habido cambios persistentes en el apetito?
psychologist_full,100,pdd_02_sleep_change,Q100,adhd,adhd|elimination|anxiety|depression,"Durante este periodo, ¿ha dormido mucho menos o mucho más de lo habitual?"
psychologist_full,101,pdd_03_low_energy,Q101,adhd,adhd|elimination|anxiety|depression,¿Se ha mostrado con poca energía durante mucho tiempo?
psychologist_full,102,pdd_04_low_self_esteem,Q102,adhd,adhd|elimination|anxiety|depression,¿Suele sentirse mal consigo mismo o con baja autoestima?
psychologist_full,103,pdd_05_concentration_difficulty,Q103,adhd,adhd|conduct|anxiety|depression,¿Tiene dificultad persistente para concentrarse o pensar con claridad?
psychologist_full,104,pdd_06_hopelessness,Q104,adhd,adhd|anxiety|depression,¿Se muestra sin esperanza o cree que las cosas no van a mejorar?
psychologist_full,105,pdd_depressed_or_irritable_mood,Q105,adhd,adhd|elimination|anxiety|depression,"¿Se ha mostrado triste, decaído o irritable la mayor parte del tiempo?"
psychologist_full,106,pdd_duration_months_child,Q106,adhd,adhd|elimination|anxiety|depression,¿Cuántos meses lleva presente este estado de ánimo triste o irritable persistente?
psychologist_full,107,pdd_impairment,Q107,adhd,adhd|elimination|anxiety|depression,¿Cuánto afecta este estado de ánimo persistente la vida diaria?
psychologist_full,108,pdd_no_gap_gt_2_months,Q108,adhd,adhd|depression,"Durante este periodo, ¿pasó menos de dos meses seguidos completamente sin estos síntomas?"
psychologist_full,109,pdd_no_mania_hypomania,Q109,adhd,adhd|depression,"Según su juicio clínico, ¿no hay antecedentes de manía o hipomanía que expliquen mejor este estado de ánimo persistente?"
psychologist_full,110,pdd_no_psychotic_explained,Q110,adhd,adhd|depression,"Según su juicio clínico, ¿este estado de ánimo persistente no se explica mejor por un trastorno psicótico?"
psychologist_full,111,pdd_no_substance_medical,Q111,adhd,adhd|depression,"Según su juicio clínico, ¿este estado de ánimo persistente no se explica por una sustancia o un problema médico?"
psychologist_full,112,mdd_02_loss_of_interest_or_pleasure,Q113,adhd,adhd|anxiety|depression,¿Ha perdido interés o disfrute en actividades que antes le gustaban?
psychologist_full,113,mdd_03_weight_or_appetite_change,Q114,adhd,adhd|elimination|anxiety|depression,¿Ha habido un cambio importante de apetito o peso?
psychologist_full,114,mdd_05_psychomotor_change,Q116,adhd,adhd|conduct|elimination|anxiety|depression,¿Se nota mucho más lento o mucho más inquieto de lo habitual?
psychologist_full,115,mdd_06_fatigue_or_low_energy,Q117,adhd,adhd|conduct|elimination|anxiety|depression,¿Se muestra cansado o con muy poca energía?
psychologist_full,116,mdd_07_worthlessness_or_excessive_guilt,Q118,adhd,adhd|elimination|anxiety|depression,¿Expresa sentirse inútil o tener culpa excesiva?
psychologist_full,117,mdd_08_concentration_or_decision_difficulty,Q119,adhd,adhd|anxiety|depression,¿Tiene mucha dificultad para concentrarse o decidir?
psychologist_full,118,mdd_09_death_or_suicidal_thoughts,Q120,adhd,adhd|elimination|anxiety|depression,"¿Ha expresado ideas frecuentes sobre muerte, querer desaparecer o hacerse daño?"
psychologist_full,119,mdd_duration_weeks,Q121,adhd,adhd|conduct|elimination|anxiety|depression,"¿Desde hace cuántas semanas viene presentando este estado de ánimo triste, decaído o irritable?"
psychologist_full,120,mdd_impairment,Q122,adhd,adhd|conduct|elimination|anxiety|depression,¿Cuánto afecta este problema del estado de ánimo la vida diaria?
psychologist_full,121,dmdd_context_home,Q126,adhd,adhd|depression,¿Los estallidos o la irritabilidad intensa aparecen en casa?
psychologist_full,122,dmdd_context_peers,Q127,adhd,adhd|depression,¿Los estallidos o la irritabilidad intensa aparecen con otras personas de su edad o con amistades?
psychologist_full,123,dmdd_context_school,Q128,adhd,adhd|depression,¿Los estallidos o la irritabilidad intensa aparecen en el colegio?
psychologist_full,124,dmdd_developmentally_inappropriate,Q129,adhd,adhd|depression,"Según su juicio clínico, ¿los estallidos son desproporcionados para la edad o el nivel de desarrollo?"
psychologist_full,125,dmdd_duration_months,Q130,adhd,adhd|conduct|elimination|depression,¿Cuántos meses lleva presente este patrón de irritabilidad y estallidos?
psychologist_full,126,dmdd_irritable_between_outbursts,Q131,adhd,adhd|conduct|elimination|anxiety|depression,¿Entre estallidos se mantiene irritable o de mal genio la mayor parte del tiempo?
psychologist_full,127,dmdd_no_mania_hypomania,Q132,adhd,adhd|depression,"Según su juicio clínico, ¿no hay episodios de manía o hipomanía que expliquen mejor el cuadro?"
psychologist_full,128,dmdd_no_substance_medical,Q133,adhd,adhd|depression,"Según su juicio clínico, ¿este cuadro no se explica por una sustancia o un problema médico?"
psychologist_full,129,dmdd_not_better_explained,Q134,adhd,adhd|depression,"Según su juicio clínico, ¿este cuadro no se explica mejor por otro trastorno?"
psychologist_full,130,dmdd_onset_before_10,Q135,adhd,adhd|depression,¿Este patrón empezó antes de los 10 años?
psychologist_full,131,dmdd_outbursts_frequency_per_week,Q136,adhd,adhd|conduct|elimination|anxiety|depression,"¿Cuántos estallidos graves ocurren, en promedio, por semana?"
psychologist_full,132,dmdd_outbursts_severity,Q137,adhd,adhd|conduct|elimination|anxiety|depression,¿Qué tan graves son los estallidos?
psychologist_full,133,encopresis_constipation_present,Q138,adhd,adhd|elimination|depression,"Pensando en los problemas para evacuar o en los escapes de heces, ¿también hay estreñimiento?"
psychologist_full,134,encopresis_duration_months_consecutive,Q139,adhd,adhd|elimination|depression,"Pensando en los escapes de heces o en ensuciarse, ¿cuántos meses seguidos lleva ocurriendo este problema?"
psychologist_full,135,encopresis_event_frequency_per_month,Q140,adhd,adhd|elimination|anxiety|depression,"Pensando en los escapes de heces o en ensuciarse, ¿cuántas veces por mes ocurre este problema?"
psychologist_full,136,encopresis_not_due_substance_medical,Q141,adhd,adhd|depression,"Según su juicio clínico, ¿este problema de escapes de heces no se explica mejor por una sustancia o un problema médico?"
psychologist_full,137,encopresis_overflow_incontinence,Q142,adhd,adhd|elimination|depression,"Según su juicio clínico, ¿hay un patrón compatible con rebosamiento por estreñimiento?"
psychologist_full,138,encopresis_visible_deposition_pattern,Q143,adhd,adhd|elimination|depression,¿Qué tan evidente es el patrón de ensuciar o evacuar en lugares inadecuados?
psychologist_full,139,enuresis_distress_impairment,Q144,adhd,adhd|elimination|depression,"Pensando en los escapes de orina o en mojarse sin querer, ¿cuánto malestar o impacto genera este problema?"
psychologist_full,140,enuresis_diurnal,Q145,adhd,adhd|elimination|depression,¿Los escapes de orina ocurren principalmente de día?
psychologist_full,141,enuresis_duration_months_consecutive,Q146,adhd,adhd|elimination|depression,"Pensando en los escapes de orina o en mojarse sin querer, ¿cuántos meses seguidos lleva ocurriendo este problema?"
psychologist_full,142,enuresis_event_frequency_per_week,Q147,adhd,adhd|elimination|anxiety|depression,"Pensando en los escapes de orina o en mojarse sin querer, ¿cuántas veces por semana ocurre este problema?"
psychologist_full,143,enuresis_nocturnal,Q148,adhd,adhd|elimination|depression,¿Los escapes de orina ocurren principalmente durante el sueño o en la noche?
psychologist_full,144,enuresis_not_due_substance_medical,Q149,adhd,adhd|elimination|depression,"Según su juicio clínico, ¿este problema de escapes de orina no se explica mejor por una sustancia o un problema médico?"
psychologist_full,145,enuresis_primary_course,Q150,adhd,adhd|elimination|depression,¿Nunca llegó a mantener un periodo claro de continencia antes de que apareciera este problema?
psychologist_full,146,enuresis_secondary_course,Q151,adhd,adhd|elimination|depression,¿Este problema apareció después de haber tenido un periodo claro de continencia?
